split,xml_file,scene_id,sar_product,polarization,swath,wind_speed,wind_direction,num_ships,vessel_name,vessel_length,is_vessel,confidence,distance_to_shore
train,DB_OPENSAR_VD_3963.xml,DB_OPENSAR_DVD_3963,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,11.5,336.8934,1,Ship_1,32.60598305,True,LOW,9999.99
train,DB_OPENSAR_VD_3965.xml,DB_OPENSAR_DVD_3965,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.0,334.735,2,Ship_1,,False,LOW,9999.99
train,DB_OPENSAR_VD_3965.xml,DB_OPENSAR_DVD_3965,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.0,334.735,2,Ship_2,77.97162378,True,HIGH,9999.99
train,DB_OPENSAR_VD_3967.xml,DB_OPENSAR_DVD_3967,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,12.0,338.8328,1,Ship_1,56.86001209,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3968.xml,DB_OPENSAR_DVD_3968,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,10.5,336.6741,1,Ship_1,78.45293923,True,HIGH,9999.99
train,DB_OPENSAR_VD_397.xml,DB_OPENSAR_DVD_397,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,238.4832,1,Ship_1,77.67846521,True,HIGH,9999.99
train,DB_OPENSAR_VD_3975.xml,DB_OPENSAR_DVD_3975,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,10.8,340.6352,1,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3976.xml,DB_OPENSAR_DVD_3976,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,10.6,341.6252,2,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3976.xml,DB_OPENSAR_DVD_3976,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,1,10.6,341.6252,2,Ship_2,81.84010459,True,HIGH,9999.99
train,DB_OPENSAR_VD_3982.xml,DB_OPENSAR_DVD_3982,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,2,11.0,339.4703,1,Ship_1,90.0,True,HIGH,9999.99
train,DB_OPENSAR_VD_3988.xml,DB_OPENSAR_DVD_3988,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,2,9.0,338.4672,1,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_3989.xml,DB_OPENSAR_DVD_3989,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,2,9.0,338.5863,1,Ship_1,97.81582754,True,HIGH,9999.99
train,DB_OPENSAR_VD_3990.xml,DB_OPENSAR_DVD_3990,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,2,9.3,338.538,1,Ship_1,51.03224118,True,HIGH,9999.99
train,DB_OPENSAR_VD_4004.xml,DB_OPENSAR_DVD_4004,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,3,9.7,326.5931,1,Ship_1,60.78261436,True,HIGH,9999.99
train,DB_OPENSAR_VD_4007.xml,DB_OPENSAR_DVD_4007,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,3,7.3,321.587,1,Ship_1,60.9,True,HIGH,3.15765
train,DB_OPENSAR_VD_4008.xml,DB_OPENSAR_DVD_4008,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,3,8.5,319.5774,1,Ship_1,48.567453,True,HIGH,3.66969
train,DB_OPENSAR_VD_4086.xml,DB_OPENSAR_DVD_4086,S1B_IW_SLC__1SDV_20200511T062006_20200511T062033_021530_028E04_7727,DV,3,9.8,325.9432,1,Ship_1,220.4191945,True,HIGH,9999.99
train,DB_OPENSAR_VD_409.xml,DB_OPENSAR_DVD_409,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.6,249.4199,1,Ship_1,,True,MEDIUM,5.10108
train,DB_OPENSAR_VD_414.xml,DB_OPENSAR_DVD_414,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.8,209.4347,1,Ship_1,157.4122459,True,HIGH,9999.99
train,DB_OPENSAR_VD_420.xml,DB_OPENSAR_DVD_420,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.3,208.433,1,Ship_1,139.2797659,True,HIGH,9999.99
train,DB_OPENSAR_VD_4251.xml,DB_OPENSAR_DVD_4251,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,1,5.5,125.0711,1,Ship_1,128.2108857,True,HIGH,9999.99
train,DB_OPENSAR_VD_4260.xml,DB_OPENSAR_DVD_4260,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,1,3.9,128.9499,1,Ship_1,141.0,True,HIGH,9999.99
train,DB_OPENSAR_VD_4269.xml,DB_OPENSAR_DVD_4269,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,1,4.3,130.8136,1,Ship_1,110.1513281,True,HIGH,9999.99
train,DB_OPENSAR_VD_4273.xml,DB_OPENSAR_DVD_4273,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,1,4.2,130.8004,1,Ship_1,127.3585621,True,HIGH,9999.99
train,DB_OPENSAR_VD_4287.xml,DB_OPENSAR_DVD_4287,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,1,3.2,81.7142,1,Ship_1,184.7400112,True,HIGH,9999.99
train,DB_OPENSAR_VD_4316.xml,DB_OPENSAR_DVD_4316,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,2,3.1,42.2408,1,Ship_1,148.7505863,True,HIGH,9999.99
train,DB_OPENSAR_VD_4320.xml,DB_OPENSAR_DVD_4320,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,2,3.7,63.0985,1,Ship_1,153.4521084,True,HIGH,9999.99
train,DB_OPENSAR_VD_435.xml,DB_OPENSAR_DVD_435,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.0,282.5504,1,Ship_1,134.4780714,True,HIGH,9999.99
train,DB_OPENSAR_VD_4366.xml,DB_OPENSAR_DVD_4366,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,2,3.0,85.941,1,Ship_1,218.1156315,True,HIGH,9.19935
train,DB_OPENSAR_VD_4375.xml,DB_OPENSAR_DVD_4375,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,2,,,1,Ship_1,140.1275749,True,HIGH,4.47464
train,DB_OPENSAR_VD_4379.xml,DB_OPENSAR_DVD_4379,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,2,2.5,123.7678,1,Ship_1,25.5,True,HIGH,9999.99
train,DB_OPENSAR_VD_4404.xml,DB_OPENSAR_DVD_4404,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,2.3,127.1414,1,Ship_1,110.8202085,True,HIGH,9999.99
train,DB_OPENSAR_VD_441.xml,DB_OPENSAR_DVD_441,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,215.4268,3,Ship_1,179.084553,True,HIGH,9999.99
train,DB_OPENSAR_VD_441.xml,DB_OPENSAR_DVD_441,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,215.4268,3,Ship_2,100.532141,True,HIGH,9999.99
train,DB_OPENSAR_VD_441.xml,DB_OPENSAR_DVD_441,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,215.4268,3,Ship_3,102.897871,True,HIGH,9999.99
train,DB_OPENSAR_VD_442.xml,DB_OPENSAR_DVD_442,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.3,205.436,1,Ship_1,164.3936059,True,HIGH,9999.99
train,DB_OPENSAR_VD_4432.xml,DB_OPENSAR_DVD_4432,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,2.0,98.4139,2,Ship_1,,False,HIGH,9999.99
train,DB_OPENSAR_VD_4432.xml,DB_OPENSAR_DVD_4432,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,2.0,98.4139,2,Ship_2,42.08637938,True,HIGH,9999.99
train,DB_OPENSAR_VD_4449.xml,DB_OPENSAR_DVD_4449,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,1.5,130.3051,1,Ship_1,23.04,True,HIGH,9999.99
train,DB_OPENSAR_VD_4450.xml,DB_OPENSAR_DVD_4450,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.2,135.1082,3,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_4450.xml,DB_OPENSAR_DVD_4450,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.2,135.1082,3,Ship_2,,False,HIGH,9999.99
train,DB_OPENSAR_VD_4450.xml,DB_OPENSAR_DVD_4450,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.2,135.1082,3,Ship_3,154.5413745,True,HIGH,9999.99
train,DB_OPENSAR_VD_4455.xml,DB_OPENSAR_DVD_4455,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,1.2,135.2449,1,Ship_1,21.7,True,HIGH,9999.99
train,DB_OPENSAR_VD_4465.xml,DB_OPENSAR_DVD_4465,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.9,108.7818,1,Ship_1,94.63824049,True,HIGH,9999.99
train,DB_OPENSAR_VD_4482.xml,DB_OPENSAR_DVD_4482,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.4,205.8598,1,Ship_1,140.88,True,HIGH,9999.99
train,DB_OPENSAR_VD_449.xml,DB_OPENSAR_DVD_449,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,221.4233,4,Ship_1,,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_449.xml,DB_OPENSAR_DVD_449,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,221.4233,4,Ship_2,136.7472183,True,HIGH,9.11648
train,DB_OPENSAR_VD_449.xml,DB_OPENSAR_DVD_449,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,221.4233,4,Ship_3,108.9856779,True,HIGH,9.94514
train,DB_OPENSAR_VD_449.xml,DB_OPENSAR_DVD_449,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.2,221.4233,4,Ship_4,92.09711576,True,HIGH,9999.99
train,DB_OPENSAR_VD_4491.xml,DB_OPENSAR_DVD_4491,S1B_IW_SLC__1SDV_20200514T051033_20200514T051100_021573_028F48_FFD5,DV,3,0.5,165.0735,1,Ship_1,20.11316754,True,MEDIUM,9999.99
test,DB_OPENSAR_VD_45.xml,DB_OPENSAR_DVD_45,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,0.2,241.6516,1,Ship_1,56.06938899,True,HIGH,9999.99
train,DB_OPENSAR_VD_450.xml,DB_OPENSAR_DVD_450,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.8,207.4324,3,Ship_1,,False,LOW,9999.99
train,DB_OPENSAR_VD_450.xml,DB_OPENSAR_DVD_450,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.8,207.4324,3,Ship_2,184.2269777,True,HIGH,9999.99
train,DB_OPENSAR_VD_450.xml,DB_OPENSAR_DVD_450,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.8,207.4324,3,Ship_3,112.0806619,True,HIGH,9999.99
train,DB_OPENSAR_VD_455.xml,DB_OPENSAR_DVD_455,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,1.6,214.4316,1,Ship_1,134.9537998,True,HIGH,9999.99
train,DB_OPENSAR_VD_464.xml,DB_OPENSAR_DVD_464,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,231.418,2,Ship_1,162.1382085,True,HIGH,9999.99
train,DB_OPENSAR_VD_464.xml,DB_OPENSAR_DVD_464,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,231.418,2,Ship_2,181.9685092,True,HIGH,9.00693
train,DB_OPENSAR_VD_470.xml,DB_OPENSAR_DVD_470,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.6,238.4145,2,Ship_1,229.6130438,True,HIGH,9999.99
train,DB_OPENSAR_VD_470.xml,DB_OPENSAR_DVD_470,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.6,238.4145,2,Ship_2,234.0843139,True,HIGH,9999.99
train,DB_OPENSAR_VD_472.xml,DB_OPENSAR_DVD_472,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.8,238.4127,3,Ship_1,156.097763,True,HIGH,9999.99
train,DB_OPENSAR_VD_472.xml,DB_OPENSAR_DVD_472,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.8,238.4127,3,Ship_2,238.2824439,True,HIGH,9999.99
train,DB_OPENSAR_VD_472.xml,DB_OPENSAR_DVD_472,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.8,238.4127,3,Ship_3,144.3532126,True,HIGH,9.59558
train,DB_OPENSAR_VD_473.xml,DB_OPENSAR_DVD_473,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4218,4,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_473.xml,DB_OPENSAR_DVD_473,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4218,4,Ship_2,196.9880722,True,HIGH,9999.99
train,DB_OPENSAR_VD_473.xml,DB_OPENSAR_DVD_473,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4218,4,Ship_3,172.1970694,True,HIGH,9999.99
train,DB_OPENSAR_VD_473.xml,DB_OPENSAR_DVD_473,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4218,4,Ship_4,192.8908221,True,HIGH,9999.99
train,DB_OPENSAR_VD_477.xml,DB_OPENSAR_DVD_477,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,4.8,241.421,4,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_477.xml,DB_OPENSAR_DVD_477,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,4.8,241.421,4,Ship_2,217.0399491,True,HIGH,9999.99
train,DB_OPENSAR_VD_477.xml,DB_OPENSAR_DVD_477,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,4.8,241.421,4,Ship_3,188.186184,True,HIGH,9999.99
train,DB_OPENSAR_VD_477.xml,DB_OPENSAR_DVD_477,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,4.8,241.421,4,Ship_4,176.3538561,True,HIGH,9999.99
train,DB_OPENSAR_VD_4781.xml,DB_OPENSAR_DVD_4781,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,1,,,1,Ship_1,167.580189,True,LOW,0.74279
train,DB_OPENSAR_VD_4788.xml,DB_OPENSAR_DVD_4788,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,1,,,1,Ship_1,67.47160556,True,HIGH,1.62934
train,DB_OPENSAR_VD_481.xml,DB_OPENSAR_DVD_481,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.3,244.4101,4,Ship_1,175.3683777,True,HIGH,9999.99
train,DB_OPENSAR_VD_481.xml,DB_OPENSAR_DVD_481,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.3,244.4101,4,Ship_2,17.81145206,True,HIGH,9.13594
train,DB_OPENSAR_VD_481.xml,DB_OPENSAR_DVD_481,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.3,244.4101,4,Ship_3,219.0,True,HIGH,9.71238
train,DB_OPENSAR_VD_481.xml,DB_OPENSAR_DVD_481,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.3,244.4101,4,Ship_4,178.4977876,True,HIGH,9999.99
train,DB_OPENSAR_VD_482.xml,DB_OPENSAR_DVD_482,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,231.4192,3,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_482.xml,DB_OPENSAR_DVD_482,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,231.4192,3,Ship_2,218.659012,True,HIGH,9999.99
train,DB_OPENSAR_VD_482.xml,DB_OPENSAR_DVD_482,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,231.4192,3,Ship_3,135.5449366,True,HIGH,9999.99
train,DB_OPENSAR_VD_4822.xml,DB_OPENSAR_DVD_4822,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.2,269.2006,1,Ship_1,101.4249126,True,HIGH,9999.99
train,DB_OPENSAR_VD_4843.xml,DB_OPENSAR_DVD_4843,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.1,272.0809,1,Ship_1,72.26381034,True,HIGH,9999.99
train,DB_OPENSAR_VD_486.xml,DB_OPENSAR_DVD_486,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,250.4083,3,Ship_1,175.4454546,True,HIGH,8.45015
train,DB_OPENSAR_VD_486.xml,DB_OPENSAR_DVD_486,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,250.4083,3,Ship_2,191.9028463,True,HIGH,9999.99
train,DB_OPENSAR_VD_486.xml,DB_OPENSAR_DVD_486,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.7,250.4083,3,Ship_3,198.0481567,True,HIGH,9999.99
train,DB_OPENSAR_VD_4867.xml,DB_OPENSAR_DVD_4867,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.3,246.0591,2,Ship_1,104.5024797,True,HIGH,6.93091
train,DB_OPENSAR_VD_4867.xml,DB_OPENSAR_DVD_4867,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.3,246.0591,2,Ship_2,107.1739541,True,HIGH,9.81918
train,DB_OPENSAR_VD_487.xml,DB_OPENSAR_DVD_487,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4174,4,Ship_1,,True,LOW,9999.99
train,DB_OPENSAR_VD_487.xml,DB_OPENSAR_DVD_487,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4174,4,Ship_2,183.3313115,True,HIGH,9999.99
train,DB_OPENSAR_VD_487.xml,DB_OPENSAR_DVD_487,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4174,4,Ship_3,184.5410807,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_487.xml,DB_OPENSAR_DVD_487,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.9,226.4174,4,Ship_4,177.4304138,True,HIGH,9999.99
test,DB_OPENSAR_VD_49.xml,DB_OPENSAR_DVD_49,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,0.2,130.6498,3,Ship_1,45.39788236,True,HIGH,9999.99
test,DB_OPENSAR_VD_49.xml,DB_OPENSAR_DVD_49,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,0.2,130.6498,3,Ship_2,61.84941138,True,HIGH,9999.99
test,DB_OPENSAR_VD_49.xml,DB_OPENSAR_DVD_49,S1A_IW_SLC__1SDV_20200126T052956_20200126T053026_030967_038E50_4681,DV,1,0.2,130.6498,3,Ship_3,54.03608062,False,HIGH,9999.99
train,DB_OPENSAR_VD_491.xml,DB_OPENSAR_DVD_491,S1A_IW_SLC__1SDV_20200407T052956_20200407T053026_032017_03B2E2_18FA,DV,3,2.6,225.4165,1,Ship_1,181.1001809,True,HIGH,9999.99
train,DB_OPENSAR_VD_4922.xml,DB_OPENSAR_DVD_4922,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,,,2,Ship_1,199.1387875,True,MEDIUM,0.87536
train,DB_OPENSAR_VD_4922.xml,DB_OPENSAR_DVD_4922,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,,,2,Ship_2,15.22527178,True,MEDIUM,0.44734
train,DB_OPENSAR_VD_4933.xml,DB_OPENSAR_DVD_4933,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,3.3,200.8129,1,Ship_1,103.8726438,True,HIGH,7.93517
train,DB_OPENSAR_VD_4941.xml,DB_OPENSAR_DVD_4941,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.9,195.7866,3,Ship_1,80.61672121,True,HIGH,9999.99
train,DB_OPENSAR_VD_4941.xml,DB_OPENSAR_DVD_4941,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.9,195.7866,3,Ship_2,78.98804906,True,HIGH,9.54142
train,DB_OPENSAR_VD_4941.xml,DB_OPENSAR_DVD_4941,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,2.9,195.7866,3,Ship_3,176.4377054,True,HIGH,9999.99
train,DB_OPENSAR_VD_4955.xml,DB_OPENSAR_DVD_4955,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,,,2,Ship_1,127.5098396,True,MEDIUM,1.66343
train,DB_OPENSAR_VD_4955.xml,DB_OPENSAR_DVD_4955,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,2,,,2,Ship_2,57.31801579,True,HIGH,2.79417
train,DB_OPENSAR_VD_4967.xml,DB_OPENSAR_DVD_4967,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,2.2,208.6307,1,Ship_1,126.612639,True,HIGH,9999.99
train,DB_OPENSAR_VD_4968.xml,DB_OPENSAR_DVD_4968,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,2.6,193.6375,1,Ship_1,73.03779471,True,HIGH,9999.99
train,DB_OPENSAR_VD_4969.xml,DB_OPENSAR_DVD_4969,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,2.2,197.6324,1,Ship_1,79.95376367,True,HIGH,9999.99
train,DB_OPENSAR_VD_4972.xml,DB_OPENSAR_DVD_4972,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,2.9,200.5711,1,Ship_1,35.47095539,True,HIGH,9999.99
train,DB_OPENSAR_VD_4982.xml,DB_OPENSAR_DVD_4982,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,3.1,205.4928,1,Ship_1,216.2569695,True,HIGH,9999.99
train,DB_OPENSAR_VD_4994.xml,DB_OPENSAR_DVD_4994,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,4.6,198.3184,1,Ship_1,66.33452631,True,MEDIUM,9999.99
train,DB_OPENSAR_VD_4997.xml,DB_OPENSAR_DVD_4997,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,4.5,195.2724,1,Ship_1,81.36606863,True,HIGH,9999.99
train,DB_OPENSAR_VD_5000.xml,DB_OPENSAR_DVD_5000,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,4.1,213.1836,1,Ship_1,69.74298417,True,HIGH,9999.99
train,DB_OPENSAR_VD_5001.xml,DB_OPENSAR_DVD_5001,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,5.2,202.1434,1,Ship_1,77.70625157,True,HIGH,9999.99
train,DB_OPENSAR_VD_5003.xml,DB_OPENSAR_DVD_5003,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,3.5,207.097,1,Ship_1,95.61,True,HIGH,9999.99
train,DB_OPENSAR_VD_5009.xml,DB_OPENSAR_DVD_5009,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,5.7,191.0903,1,Ship_1,99.16511521,True,HIGH,9999.99
train,DB_OPENSAR_VD_5013.xml,DB_OPENSAR_DVD_5013,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,5.0,208.9514,1,Ship_1,88.88537745,True,HIGH,9999.99
train,DB_OPENSAR_VD_5014.xml,DB_OPENSAR_DVD_5014,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,4.6,203.826,1,Ship_1,128.9192276,True,HIGH,9999.99
train,DB_OPENSAR_VD_5015.xml,DB_OPENSAR_DVD_5015,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,4.7,208.8133,1,Ship_1,61.54,True,HIGH,9999.99
train,DB_OPENSAR_VD_5016.xml,DB_OPENSAR_DVD_5016,S1B_IW_SLC__1SDV_20200719T055553_20200719T055620_022536_02AC5E_ABAE,DV,3,5.7,198.7854,1,Ship_1,159.65,True,HIGH,9999.99
